timestep,location,flow,occupy,speed
16,7,17.0,1,1
16,8,5.0,1,1
16,9,16.0,1,1
16,10,8.0,1,1
16,11,6.0,1,1
16,12,20.0,1,1
16,13,15.0,1,1
16,14,0.0,1,1
17,0,20.0,1,1
17,1,29.0,1,1
17,2,13.0,1,1
17,3,14.0,1,1
17,4,5.0,1,1
17,5,33.0,1,1
17,6,11.0,1,1
17,7,10.0,1,1
17,8,11.0,1,1
17,9,15.0,1,1
17,10,11.0,1,1
17,11,4.0,1,1
17,12,22.0,1,1
17,13,21.0,1,1
17,14,0.0,1,1
18,0,12.0,1,1
18,1,28.0,1,1
18,2,17.0,1,1
18,3,20.0,1,1
18,4,6.0,1,1
18,5,29.0,1,1
18,6,19.0,1,1
18,7,13.0,1,1
18,8,5.0,1,1
18,9,14.0,1,1
18,10,11.0,1,1
18,11,3.0,1,1
18,12,23.0,1,1
18,13,13.0,1,1
18,14,0.0,1,1
19,0,16.0,1,1
19,1,27.0,1,1
19,2,8.0,1,1
19,3,14.0,1,1
19,4,3.0,1,1
19,5,26.0,1,1
19,6,8.0,1,1
19,7,6.0,1,1
19,8,8.0,1,1
19,9,13.0,1,1
19,10,5.0,1,1
19,11,3.0,1,1
19,12,20.0,1,1
19,13,10.0,1,1
19,14,0.0,1,1
20,0,11.0,1,1
20,1,26.0,1,1
20,2,13.0,1,1
20,3,11.0,1,1
20,4,5.0,1,1
20,5,23.0,1,1
20,6,12.0,1,1
20,7,4.0,1,1
20,8,7.0,1,1
20,9,7.0,1,1
20,10,8.0,1,1
20,11,0.0,1,1
20,12,18.0,1,1
20,13,7.0,1,1
20,14,0.0,1,1
21,0,5.0,1,1
21,1,23.0,1,1
21,2,15.0,1,1
21,3,9.0,1,1
21,4,7.0,1,1
21,5,16.0,1,1
21,6,12.0,1,1
21,7,11.0,1,1
21,8,10.0,1,1
21,9,20.0,1,1
21,10,6.0,1,1
21,11,1.0,1,1
21,12,12.0,1,1
21,13,15.0,1,1
21,14,0.0,1,1
22,0,8.0,1,1
22,1,20.0,1,1
22,2,11.0,1,1
22,3,11.0,1,1
22,4,5.0,1,1
22,5,20.0,1,1
22,6,13.0,1,1
22,7,5.0,1,1
22,8,4.0,1,1
22,9,11.0,1,1
22,10,6.0,1,1
22,11,1.0,1,1
22,12,13.0,1,1
22,13,11.0,1,1
22,14,0.0,1,1
23,0,4.0,1,1
23,1,15.0,1,1
23,2,11.0,1,1
23,3,11.0,1,1
23,4,5.0,1,1
23,5,12.0,1,1
23,6,8.0,1,1
23,7,7.0,1,1
23,8,2.0,1,1
23,9,6.0,1,1
23,10,3.0,1,1
23,11,1.0,1,1
23,12,16.0,1,1
23,13,13.0,1,1
23,14,0.0,1,1
24,0,12.0,1,1
24,1,18.0,1,1
24,2,8.0,1,1
24,3,15.0,1,1
24,4,5.0,1,1
24,5,12.0,1,1
24,6,11.0,1,1
24,7,6.0,1,1
24,8,5.0,1,1
24,9,9.0,1,1
24,10,12.0,1,1
24,11,12.0,1,1
24,12,11.0,1,1
24,13,9.0,1,1
24,14,0.0,1,1
25,0,11.0,1,1
25,1,15.0,1,1
25,2,12.0,1,1
25,3,10.0,1,1
25,4,6.0,1,1
25,5,16.0,1,1
25,6,17.0,1,1
25,7,7.0,1,1
25,8,6.0,1,1
25,9,14.0,1,1
25,10,6.0,1,1
25,11,3.0,1,1
25,12,14.0,1,1
25,13,10.0,1,1
25,14,0.0,1,1
26,0,9.0,1,1
26,1,12.0,1,1
26,2,11.0,1,1
26,3,13.0,1,1
26,4,2.0,1,1
26,5,12.0,1,1
26,6,9.0,1,1
26,7,5.0,1,1
26,8,5.0,1,1
26,9,6.0,1,1
26,10,7.0,1,1
26,11,3.0,1,1
26,12,19.0,1,1
26,13,12.0,1,1
26,14,0.0,1,1
27,0,11.0,1,1
27,1,13.0,1,1
27,2,8.0,1,1
27,3,16.0,1,1
27,4,9.0,1,1
27,5,15.0,1,1
27,6,6.0,1,1
27,7,9.0,1,1
27,8,7.0,1,1
27,9,6.0,1,1
27,10,5.0,1,1
27,11,3.0,1,1
27,12,17.0,1,1
27,13,11.0,1,1
27,14,0.0,1,1
28,0,8.0,1,1
28,1,10.0,1,1
28,2,8.0,1,1
28,3,7.0,1,1
28,4,7.0,1,1
28,5,13.0,1,1
28,6,5.0,1,1
28,7,11.0,1,1
28,8,2.0,1,1
28,9,6.0,1,1
28,10,3.0,1,1
28,11,2.0,1,1
28,12,10.0,1,1
28,13,9.0,1,1
28,14,0.0,1,1
29,0,6.0,1,1
29,1,14.0,1,1
29,2,8.0,1,1
29,3,10.0,1,1
29,4,3.0,1,1
29,5,12.0,1,1
29,6,3.0,1,1
29,7,3.0,1,1
29,8,1.0,1,1
29,9,3.0,1,1
29,10,4.0,1,1
29,11,3.0,1,1
29,12,15.0,1,1
29,13,10.0,1,1
29,14,0.0,1,1
30,0,8.0,1,1
30,1,4.0,1,1
30,2,8.0,1,1
30,3,8.0,1,1
30,4,3.0,1,1
30,5,9.0,1,1
30,6,6.0,1,1
30,7,5.0,1,1
30,8,6.0,1,1
30,9,7.0,1,1
30,10,6.0,1,1
30,11,3.0,1,1
30,12,17.0,1,1
30,13,6.0,1,1
30,14,0.0,1,1
31,0,5.0,1,1
31,1,19.0,1,1
31,2,18.0,1,1
31,3,4.0,1,1
31,4,4.0,1,1
31,5,17.0,1,1
31,6,9.0,1,1
31,7,5.0,1,1
31,8,5.0,1,1
31,9,7.0,1,1
31,10,1.0,1,1
31,11,0.0,1,1
31,12,13.0,1,1
